dataset	location	time_period	horizon_distance	q_10	q_25	q_50	q_75	q_90	split_period	data_type	disease_cases
data-180f7d164923b5f1546db930090af2d8	LA-PH	2010-06-01	1.0	0.0	0.0	0.0	1.0	2.0	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-PH	2010-06-01	2.0	0.0	0.0	0.0	1.0	2.0	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-PH	2010-06-01	3.0	0.0	0.0	0.0	0.0	2.0	2010-03-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-PH	2010-07-01	1.0	0.0	0.0	0.0	1.0	2.0	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-PH	2010-07-01	2.0	0.0	0.0	0.0	1.0	3.0	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-PH	2010-07-01	3.0	0.0	0.0	0.0	1.0	3.0	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-PH	2010-08-01	1.0	0.0	0.0	0.0	1.0	4.0	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-PH	2010-08-01	2.0	0.0	0.0	0.0	1.0	3.0	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-PH	2010-08-01	3.0	0.0	0.0	0.0	1.0	3.0	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-PH	2010-09-01	1.0	0.0	0.0	0.0	1.0	3.0	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-PH	2010-09-01	2.0	0.0	0.0	0.0	1.0	3.0	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-PH	2010-09-01	3.0	0.0	0.0	0.0	1.0	2.0	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-PH	2010-10-01	1.0	0.0	0.0	0.0	1.0	3.0	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-PH	2010-10-01	2.0	0.0	0.0	0.0	1.0	2.0	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-PH	2010-10-01	3.0	0.0	0.0	0.0	0.0	1.0	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-PH	2010-11-01	2.0	0.0	0.0	0.0	0.0	1.0	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-PH	2010-11-01	3.0	0.0	0.0	0.0	0.0	1.0	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-PH	2010-12-01	3.0	0.0	0.0	0.0	0.0	1.0	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SL	2010-04-01	1.0	0.0	0.0	6.0	23.0	54.10000000000002	2010-03-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SL	2010-05-01	1.0	0.0	2.0	19.0	72.0	162.20000000000005	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SL	2010-05-01	2.0	0.0	2.0	13.0	55.0	127.20000000000005	2010-03-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SL	2010-06-01	1.0	0.0	3.0	24.0	91.25	235.9000000000002	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SL	2010-06-01	2.0	0.0	2.0	21.0	84.0	208.60000000000014	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SL	2010-06-01	3.0	0.0	2.0	17.0	75.0	215.20000000000005	2010-03-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SL	2010-07-01	1.0	0.0	4.0	26.0	114.25	307.0	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SL	2010-07-01	2.0	0.0	3.0	26.0	104.0	242.0	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SL	2010-07-01	3.0	0.0	4.75	30.0	112.0	270.20000000000005	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SL	2010-08-01	1.0	0.0	4.0	27.5	107.25	292.20000000000005	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SL	2010-08-01	2.0	0.0	2.0	18.0	93.0	191.20000000000005	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SL	2010-08-01	3.0	0.0	3.0	20.0	80.0	207.60000000000014	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SL	2010-09-01	1.0	0.0	3.0	25.0	94.25	237.4000000000001	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SL	2010-09-01	2.0	0.0	3.0	24.0	95.0	202.10000000000002	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SL	2010-09-01	3.0	0.0	2.0	14.0	62.0	150.0	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SL	2010-10-01	1.0	0.0	4.0	22.5	86.0	225.10000000000002	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SL	2010-10-01	2.0	0.0	2.0	16.0	69.0	158.10000000000002	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SL	2010-10-01	3.0	0.0	2.0	16.0	57.0	140.20000000000005	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SL	2010-11-01	2.0	0.0	1.0	10.0	40.0	95.0	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SL	2010-11-01	3.0	0.0	1.0	8.0	30.0	76.0	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SL	2010-12-01	3.0	0.0	1.0	8.0	35.25	74.0	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SV	2010-04-01	1.0	0.0	9.0	78.5	288.0	666.0	2010-03-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SV	2010-05-01	1.0	2.0	25.0	242.0	1019.75	2360.4000000000005	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SV	2010-05-01	2.0	1.0	24.0	185.0	746.5	1949.7000000000003	2010-03-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SV	2010-06-01	1.0	4.0	44.0	407.0	1327.25	3157.7000000000003	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SV	2010-06-01	2.0	3.0	41.75	326.0	1282.5	2909.0	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SV	2010-06-01	3.0	2.0	37.0	292.5	1178.75	2572.8000000000006	2010-03-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SV	2010-07-01	1.0	5.0	48.0	372.0	1597.25	4047.1	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SV	2010-07-01	2.0	2.0	61.0	436.0	1763.0	4119.800000000001	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SV	2010-07-01	3.0	5.0	52.75	399.0	1607.0	3995.1	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SV	2010-08-01	1.0	5.900000000000006	67.0	467.5	1683.75	3546.2000000000016	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SV	2010-08-01	2.0	5.0	52.0	375.5	1469.5	3394.2000000000007	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SV	2010-08-01	3.0	4.0	47.75	319.5	1255.5	3149.600000000002	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SV	2010-09-01	1.0	5.0	53.75	343.5	1398.5	3506.7000000000007	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SV	2010-09-01	2.0	3.0	51.75	343.5	1318.5	2984.700000000002	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SV	2010-09-01	3.0	3.0	34.75	278.0	1093.0	2445.9000000000005	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SV	2010-10-01	1.0	2.0	44.0	345.5	1348.5	3415.4	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SV	2010-10-01	2.0	2.0	38.5	287.5	1037.5	2521.1000000000004	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SV	2010-10-01	3.0	1.0	25.0	200.5	842.25	1920.6000000000004	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SV	2010-11-01	2.0	1.0	20.0	129.0	448.0	1133.9	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SV	2010-11-01	3.0	1.0	18.0	115.5	448.5	975.2	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-SV	2010-12-01	3.0	1.0	14.0	97.0	404.0	964.6000000000001	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-VT	2010-04-01	1.0	2.0	29.0	223.0	923.75	2345.7000000000003	2010-03-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-VT	2010-05-01	1.0	20.900000000000006	163.75	1127.5	4358.75	12939.500000000002	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-VT	2010-05-01	2.0	6.0	95.0	751.0	3076.0	8107.0	2010-03-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-VT	2010-06-01	1.0	20.900000000000006	183.0	1621.5	6838.0	17669.2	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-VT	2010-06-01	2.0	25.0	276.75	1861.0	7093.0	18081.400000000005	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-VT	2010-06-01	3.0	14.0	198.0	1455.5	5345.75	12608.4	2010-03-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-VT	2010-07-01	1.0	22.0	225.75	2076.0	8325.25	19409.0	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-VT	2010-07-01	2.0	23.0	260.0	1845.5	7494.25	19226.0	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-VT	2010-07-01	3.0	14.900000000000006	216.75	1862.0	8220.0	17937.400000000005	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-VT	2010-08-01	1.0	22.80000000000001	320.75	2255.5	7913.75	18775.900000000005	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-VT	2010-08-01	2.0	15.900000000000006	236.75	1680.5	6662.25	16416.900000000012	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-VT	2010-08-01	3.0	9.0	199.0	1447.5	5937.75	14041.500000000002	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-VT	2010-09-01	1.0	26.0	251.75	1817.0	7087.25	15410.6	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-VT	2010-09-01	2.0	18.900000000000006	239.0	1350.0	5920.75	15112.300000000003	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-VT	2010-09-01	3.0	8.0	159.0	1130.5	4681.5	10772.700000000003	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-VT	2010-10-01	1.0	17.80000000000001	193.5	1668.0	6599.25	15715.7	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-VT	2010-10-01	2.0	13.900000000000006	172.0	1227.5	5019.25	10601.800000000001	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-VT	2010-10-01	3.0	9.0	124.0	1009.0	4272.5	10208.9	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-VT	2010-11-01	2.0	8.900000000000006	86.0	595.5	2614.0	6208.300000000001	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-VT	2010-11-01	3.0	8.0	95.75	522.5	2178.5	5054.6	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-VT	2010-12-01	3.0	5.0	70.0	492.0	1911.75	4683.1	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XA	2010-04-01	1.0	0.0	2.0	17.0	69.25	186.0	2010-03-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XA	2010-05-01	1.0	1.0	12.0	86.5	342.75	819.7000000000002	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XA	2010-05-01	2.0	0.0	9.0	63.0	258.25	669.8000000000002	2010-03-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XA	2010-06-01	1.0	1.0	15.0	105.5	511.5	1242.3000000000002	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XA	2010-06-01	2.0	1.0	12.0	115.5	496.75	1372.5	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XA	2010-06-01	3.0	0.9000000000000057	12.0	95.5	358.25	746.0000000000002	2010-03-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XA	2010-07-01	1.0	1.0	15.0	141.0	558.5	1338.0000000000002	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XA	2010-07-01	2.0	1.0	13.0	135.5	604.0	1303.6000000000001	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XA	2010-07-01	3.0	2.0	20.0	157.0	617.5	1423.4	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XA	2010-08-01	1.0	1.0	20.0	144.5	551.5	1338.2	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XA	2010-08-01	2.0	1.0	16.0	120.5	408.5	1038.4	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XA	2010-08-01	3.0	1.0	11.0	91.0	406.0	964.3000000000001	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XA	2010-09-01	1.0	2.0	22.0	142.0	537.75	1122.4	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XA	2010-09-01	2.0	1.0	12.0	83.0	350.5	879.1	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XA	2010-09-01	3.0	0.0	9.0	65.5	256.0	712.1	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XA	2010-10-01	1.0	1.0	14.75	104.0	426.0	1191.4	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XA	2010-10-01	2.0	0.0	9.0	77.0	302.5	770.7000000000002	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XA	2010-10-01	3.0	1.0	8.0	58.5	287.25	584.3000000000001	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XA	2010-11-01	2.0	0.0	6.0	42.5	169.0	422.1	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XA	2010-11-01	3.0	0.0	4.0	34.0	132.0	335.4000000000001	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XA	2010-12-01	3.0	0.0	6.0	32.0	128.0	305.1	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XE	2010-04-01	1.0	0.0	0.0	1.0	4.0	10.0	2010-03-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XE	2010-05-01	1.0	0.0	0.0	4.0	15.0	34.0	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XE	2010-05-01	2.0	0.0	0.0	3.0	11.0	30.0	2010-03-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XE	2010-06-01	1.0	0.0	0.0	4.0	18.0	46.0	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XE	2010-06-01	2.0	0.0	0.0	5.0	19.0	49.0	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XE	2010-06-01	3.0	0.0	0.0	5.0	18.0	51.10000000000002	2010-03-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XE	2010-07-01	1.0	0.0	1.0	6.0	23.0	52.10000000000002	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XE	2010-07-01	2.0	0.0	0.0	5.0	19.0	48.10000000000002	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XE	2010-07-01	3.0	0.0	1.0	6.0	22.0	54.10000000000002	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XE	2010-08-01	1.0	0.0	1.0	6.0	24.0	60.0	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XE	2010-08-01	2.0	0.0	0.0	5.0	18.0	49.0	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XE	2010-08-01	3.0	0.0	0.0	4.0	17.0	40.0	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XE	2010-09-01	1.0	0.0	1.0	5.0	20.0	52.0	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XE	2010-09-01	2.0	0.0	0.0	5.0	19.0	43.0	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XE	2010-09-01	3.0	0.0	0.0	3.0	13.0	32.10000000000002	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XE	2010-10-01	1.0	0.0	0.0	5.0	19.0	49.10000000000002	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XE	2010-10-01	2.0	0.0	0.0	4.0	15.0	34.10000000000002	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XE	2010-10-01	3.0	0.0	0.0	4.0	14.0	36.0	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XE	2010-11-01	2.0	0.0	0.0	2.0	9.0	22.0	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XE	2010-11-01	3.0	0.0	0.0	2.0	8.0	18.0	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XE	2010-12-01	3.0	0.0	0.0	2.0	7.0	18.0	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-04-01	1.0	0.0	0.0	0.0	0.0	1.0	2010-03-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-05-01	1.0	0.0	0.0	0.0	2.0	4.0	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-05-01	2.0	0.0	0.0	0.0	1.0	3.0	2010-03-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-06-01	1.0	0.0	0.0	0.0	2.0	7.0	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-06-01	2.0	0.0	0.0	0.0	3.0	6.0	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-06-01	3.0	0.0	0.0	0.0	2.0	6.0	2010-03-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-07-01	1.0	0.0	0.0	1.0	4.0	11.0	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-07-01	2.0	0.0	0.0	1.0	5.0	12.0	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-07-01	3.0	0.0	0.0	1.0	4.0	10.0	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-08-01	1.0	0.0	0.0	1.0	6.0	15.0	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-08-01	2.0	0.0	0.0	1.0	4.0	11.0	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-08-01	3.0	0.0	0.0	1.0	4.0	11.0	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-09-01	1.0	0.0	0.0	1.0	6.0	15.0	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-09-01	2.0	0.0	0.0	1.0	5.0	12.0	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-09-01	3.0	0.0	0.0	1.0	3.0	9.0	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-10-01	1.0	0.0	0.0	1.0	5.25	13.0	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-10-01	2.0	0.0	0.0	1.0	4.0	10.0	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-10-01	3.0	0.0	0.0	1.0	3.0	9.0	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-11-01	2.0	0.0	0.0	0.0	2.0	5.0	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-11-01	3.0	0.0	0.0	0.0	2.0	4.0	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-12-01	3.0	0.0	0.0	0.0	1.0	3.0	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XN	2010-04-01	1.0	0.0	0.0	0.0	2.0	6.0	2010-03-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XN	2010-05-01	1.0	0.0	0.0	2.0	7.0	17.0	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XN	2010-05-01	2.0	0.0	0.0	1.0	6.0	14.100000000000023	2010-03-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XN	2010-06-01	1.0	0.0	0.0	3.0	12.0	29.100000000000023	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XN	2010-06-01	2.0	0.0	0.0	3.5	13.0	31.0	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XN	2010-06-01	3.0	0.0	0.0	2.0	10.0	24.0	2010-03-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XN	2010-07-01	1.0	0.0	0.0	4.0	16.0	45.0	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XN	2010-07-01	2.0	0.0	0.0	5.0	18.0	42.0	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XN	2010-07-01	3.0	0.0	0.0	4.0	17.0	44.0	2010-04-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XN	2010-08-01	1.0	0.0	0.0	4.5	21.0	51.0	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XN	2010-08-01	2.0	0.0	1.0	5.0	15.0	41.0	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XN	2010-08-01	3.0	0.0	0.0	4.0	16.0	37.0	2010-05-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XN	2010-09-01	1.0	0.0	0.0	4.0	18.0	46.10000000000002	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XN	2010-09-01	2.0	0.0	0.0	4.0	15.0	37.10000000000002	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XN	2010-09-01	3.0	0.0	0.0	3.0	13.0	29.100000000000023	2010-06-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XN	2010-10-01	1.0	0.0	0.0	4.0	16.0	39.0	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XN	2010-10-01	2.0	0.0	0.0	3.0	13.0	34.0	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XN	2010-10-01	3.0	0.0	0.0	2.0	10.0	27.0	2010-07-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XN	2010-11-01	2.0	0.0	0.0	2.0	9.0	21.0	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XN	2010-11-01	3.0	0.0	0.0	1.0	6.0	14.0	2010-08-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-XN	2010-12-01	3.0	0.0	0.0	1.0	5.0	12.0	2010-09-01	forecast	
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-04-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-04-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-04-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-04-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-04-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-04-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-04-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-05-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-05-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-05-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-05-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-05-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-05-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-05-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-06-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-06-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-06-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-06-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-06-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-06-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-06-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-07-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-07-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-07-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-07-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-07-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-07-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-07-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-08-01							2010-03-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-08-01							2010-04-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-08-01							2010-05-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-08-01							2010-06-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-08-01							2010-07-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-08-01							2010-08-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-08-01							2010-09-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-09-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-09-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-09-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-09-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-09-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-09-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2004-09-01							2010-09-01	observed	0.0
